Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,EventName
0 days 01:39:11.563000,4,0 days 00:01:33.447000,23,,,0 days 00:00:31.700000,0 days 00:00:35.602000,0 days 00:00:26.145000,0 days 01:38:09.816000,0 days 01:38:45.418000,0 days 01:39:11.563000,211.0,184.0,273.0,314.0,False,HARD,19.0,True,2,0 days 01:37:38.116000,McLaren,NOR,1,True,2023-05-07 20:08:39.374,5,Miami Grand Prix
0 days 01:40:44.864000,4,0 days 00:01:33.301000,24,,,0 days 00:00:31.664000,0 days 00:00:35.593000,0 days 00:00:26.044000,0 days 01:39:43.227000,0 days 01:40:18.820000,0 days 01:40:44.864000,,183.0,274.0,311.0,False,HARD,20.0,True,2,0 days 01:39:11.563000,McLaren,NOR,1,True,2023-05-07 20:10:12.821,5,Miami Grand Prix
0 days 01:42:17.947000,4,0 days 00:01:33.083000,25,,,0 days 00:00:31.510000,0 days 00:00:35.551000,0 days 00:00:26.022000,0 days 01:41:16.374000,0 days 01:41:51.925000,0 days 01:42:17.947000,,184.0,273.0,315.0,False,HARD,21.0,True,2,0 days 01:40:44.864000,McLaren,NOR,1,True,2023-05-07 20:11:46.122,5,Miami Grand Prix
0 days 01:43:51.325000,4,0 days 00:01:33.378000,26,,,0 days 00:00:31.737000,0 days 00:00:35.570000,0 days 00:00:26.071000,0 days 01:42:49.684000,0 days 01:43:25.254000,0 days 01:43:51.325000,210.0,185.0,273.0,314.0,False,HARD,22.0,True,2,0 days 01:42:17.947000,McLaren,NOR,1,True,2023-05-07 20:13:19.205,5,Miami Grand Prix
0 days 01:45:25.078000,4,0 days 00:01:33.753000,27,,,0 days 00:00:31.535000,0 days 00:00:36.460000,0 days 00:00:25.758000,0 days 01:44:22.860000,0 days 01:44:59.320000,0 days 01:45:25.078000,209.0,183.0,281.0,330.0,False,HARD,23.0,True,2,0 days 01:43:51.325000,McLaren,NOR,1,True,2023-05-07 20:14:52.583,5,Miami Grand Prix
0 days 01:46:57.984000,4,0 days 00:01:32.906000,28,,,0 days 00:00:31.725000,0 days 00:00:35.174000,0 days 00:00:26.007000,0 days 01:45:56.803000,0 days 01:46:31.977000,0 days 01:46:57.984000,,186.0,275.0,304.0,False,HARD,24.0,True,2,0 days 01:45:25.078000,McLaren,NOR,1,True,2023-05-07 20:16:26.336,5,Miami Grand Prix
0 days 01:48:30.897000,4,0 days 00:01:32.913000,29,,,0 days 00:00:31.597000,0 days 00:00:35.329000,0 days 00:00:25.987000,0 days 01:47:29.581000,0 days 01:48:04.910000,0 days 01:48:30.897000,212.0,184.0,275.0,308.0,False,HARD,25.0,True,2,0 days 01:46:57.984000,McLaren,NOR,1,True,2023-05-07 20:17:59.242,5,Miami Grand Prix
0 days 01:50:03.724000,4,0 days 00:01:32.827000,30,,,0 days 00:00:31.591000,0 days 00:00:35.300000,0 days 00:00:25.936000,0 days 01:49:02.488000,0 days 01:49:37.788000,0 days 01:50:03.724000,208.0,186.0,275.0,306.0,False,HARD,26.0,True,2,0 days 01:48:30.897000,McLaren,NOR,1,True,2023-05-07 20:19:32.155,5,Miami Grand Prix
0 days 01:51:37.096000,4,0 days 00:01:33.372000,31,,,0 days 00:00:31.552000,0 days 00:00:35.377000,0 days 00:00:26.443000,0 days 01:50:35.276000,0 days 01:51:10.653000,0 days 01:51:37.096000,209.0,185.0,275.0,301.0,False,HARD,27.0,True,2,0 days 01:50:03.724000,McLaren,NOR,1,True,2023-05-07 20:21:04.982,5,Miami Grand Prix
0 days 01:53:09.840000,4,0 days 00:01:32.744000,32,,,0 days 00:00:31.559000,0 days 00:00:35.081000,0 days 00:00:26.104000,0 days 01:52:08.655000,0 days 01:52:43.736000,0 days 01:53:09.840000,210.0,185.0,272.0,304.0,False,HARD,28.0,True,2,0 days 01:51:37.096000,McLaren,NOR,1,True,2023-05-07 20:22:38.354,5,Miami Grand Prix
0 days 01:54:42.771000,4,0 days 00:01:32.931000,33,,,0 days 00:00:31.502000,0 days 00:00:35.417000,0 days 00:00:26.012000,0 days 01:53:41.342000,0 days 01:54:16.759000,0 days 01:54:42.771000,206.0,186.0,275.0,304.0,False,HARD,29.0,True,2,0 days 01:53:09.840000,McLaren,NOR,1,True,2023-05-07 20:24:11.098,5,Miami Grand Prix
0 days 01:56:15.406000,4,0 days 00:01:32.635000,34,,,0 days 00:00:31.358000,0 days 00:00:35.165000,0 days 00:00:26.112000,0 days 01:55:14.129000,0 days 01:55:49.294000,0 days 01:56:15.406000,211.0,185.0,274.0,303.0,False,HARD,30.0,True,2,0 days 01:54:42.771000,McLaren,NOR,1,True,2023-05-07 20:25:44.029,5,Miami Grand Prix
0 days 01:57:48.102000,4,0 days 00:01:32.696000,35,,,0 days 00:00:31.376000,0 days 00:00:35.244000,0 days 00:00:26.076000,0 days 01:56:46.782000,0 days 01:57:22.026000,0 days 01:57:48.102000,212.0,185.0,274.0,296.0,False,HARD,31.0,True,2,0 days 01:56:15.406000,McLaren,NOR,1,True,2023-05-07 20:27:16.664,5,Miami Grand Prix
0 days 01:59:20.788000,4,0 days 00:01:32.686000,36,,,0 days 00:00:31.434000,0 days 00:00:35.171000,0 days 00:00:26.081000,0 days 01:58:19.536000,0 days 01:58:54.707000,0 days 01:59:20.788000,210.0,185.0,274.0,314.0,False,HARD,32.0,True,2,0 days 01:57:48.102000,McLaren,NOR,1,True,2023-05-07 20:28:49.360,5,Miami Grand Prix
0 days 02:00:54.586000,4,0 days 00:01:33.798000,37,,,0 days 00:00:32.382000,0 days 00:00:35.379000,0 days 00:00:26.037000,0 days 01:59:53.170000,0 days 02:00:28.549000,0 days 02:00:54.586000,212.0,185.0,276.0,287.0,False,HARD,33.0,True,2,0 days 01:59:20.788000,McLaren,NOR,1,True,2023-05-07 20:30:22.046,5,Miami Grand Prix
0 days 02:02:27.758000,4,0 days 00:01:33.172000,38,,,0 days 00:00:31.718000,0 days 00:00:35.367000,0 days 00:00:26.087000,0 days 02:01:26.304000,0 days 02:02:01.671000,0 days 02:02:27.758000,210.0,186.0,275.0,292.0,False,HARD,34.0,True,2,0 days 02:00:54.586000,McLaren,NOR,1,True,2023-05-07 20:31:55.844,5,Miami Grand Prix
0 days 02:04:00.949000,4,0 days 00:01:33.191000,39,,,0 days 00:00:31.492000,0 days 00:00:35.626000,0 days 00:00:26.073000,0 days 02:02:59.250000,0 days 02:03:34.876000,0 days 02:04:00.949000,212.0,184.0,275.0,298.0,False,HARD,35.0,True,2,0 days 02:02:27.758000,McLaren,NOR,1,True,2023-05-07 20:33:29.016,5,Miami Grand Prix
0 days 02:05:33.623000,4,0 days 00:01:32.674000,40,,,0 days 00:00:31.327000,0 days 00:00:35.321000,0 days 00:00:26.026000,0 days 02:04:32.276000,0 days 02:05:07.597000,0 days 02:05:33.623000,211.0,185.0,275.0,289.0,False,HARD,36.0,True,2,0 days 02:04:00.949000,McLaren,NOR,1,True,2023-05-07 20:35:02.207,5,Miami Grand Prix
0 days 02:07:06.420000,4,0 days 00:01:32.797000,41,,,0 days 00:00:31.418000,0 days 00:00:35.352000,0 days 00:00:26.027000,0 days 02:06:05.041000,0 days 02:06:40.393000,0 days 02:07:06.420000,212.0,186.0,276.0,292.0,False,HARD,37.0,True,2,0 days 02:05:33.623000,McLaren,NOR,1,True,2023-05-07 20:36:34.881,5,Miami Grand Prix
0 days 02:08:39.400000,4,0 days 00:01:32.980000,42,,,0 days 00:00:31.387000,0 days 00:00:35.426000,0 days 00:00:26.167000,0 days 02:07:37.807000,0 days 02:08:13.233000,0 days 02:08:39.400000,211.0,186.0,276.0,289.0,False,HARD,38.0,True,2,0 days 02:07:06.420000,McLaren,NOR,1,True,2023-05-07 20:38:07.678,5,Miami Grand Prix
0 days 02:10:12.127000,4,0 days 00:01:32.727000,43,,,0 days 00:00:31.396000,0 days 00:00:35.345000,0 days 00:00:25.986000,0 days 02:09:10.796000,0 days 02:09:46.141000,0 days 02:10:12.127000,,186.0,277.0,292.0,False,HARD,39.0,True,2,0 days 02:08:39.400000,McLaren,NOR,1,True,2023-05-07 20:39:40.658,5,Miami Grand Prix
0 days 02:11:44.933000,4,0 days 00:01:32.806000,44,,,0 days 00:00:31.487000,0 days 00:00:35.275000,0 days 00:00:26.044000,0 days 02:10:43.614000,0 days 02:11:18.889000,0 days 02:11:44.933000,210.0,184.0,275.0,297.0,False,HARD,40.0,True,2,0 days 02:10:12.127000,McLaren,NOR,1,True,2023-05-07 20:41:13.385,5,Miami Grand Prix
0 days 02:13:17.489000,4,0 days 00:01:32.556000,45,,,0 days 00:00:31.462000,0 days 00:00:35.107000,0 days 00:00:25.987000,0 days 02:12:16.395000,0 days 02:12:51.502000,0 days 02:13:17.489000,211.0,185.0,273.0,296.0,False,HARD,41.0,True,2,0 days 02:11:44.933000,McLaren,NOR,1,True,2023-05-07 20:42:46.191,5,Miami Grand Prix
0 days 02:14:50.360000,4,0 days 00:01:32.871000,46,,,0 days 00:00:31.608000,0 days 00:00:35.322000,0 days 00:00:25.941000,0 days 02:13:49.097000,0 days 02:14:24.419000,0 days 02:14:50.360000,210.0,187.0,274.0,314.0,False,HARD,42.0,True,2,0 days 02:13:17.489000,McLaren,NOR,1,True,2023-05-07 20:44:18.747,5,Miami Grand Prix
0 days 02:16:22.761000,4,0 days 00:01:32.401000,47,,,0 days 00:00:31.228000,0 days 00:00:35.194000,0 days 00:00:25.979000,0 days 02:15:21.588000,0 days 02:15:56.782000,0 days 02:16:22.761000,213.0,187.0,275.0,314.0,True,HARD,43.0,True,2,0 days 02:14:50.360000,McLaren,NOR,1,True,2023-05-07 20:45:51.618,5,Miami Grand Prix
0 days 02:17:56.393000,4,0 days 00:01:33.632000,48,,,0 days 00:00:31.137000,0 days 00:00:36.379000,0 days 00:00:26.116000,0 days 02:16:53.898000,0 days 02:17:30.277000,0 days 02:17:56.393000,202.0,183.0,277.0,332.0,False,HARD,44.0,True,2,0 days 02:16:22.761000,McLaren,NOR,1,True,2023-05-07 20:47:24.019,5,Miami Grand Prix
0 days 02:19:29.104000,4,0 days 00:01:32.711000,49,,,0 days 00:00:31.585000,0 days 00:00:35.325000,0 days 00:00:25.801000,0 days 02:18:27.978000,0 days 02:19:03.303000,0 days 02:19:29.104000,211.0,186.0,276.0,316.0,False,HARD,45.0,True,2,0 days 02:17:56.393000,McLaren,NOR,1,True,2023-05-07 20:48:57.651,5,Miami Grand Prix
0 days 02:21:01.663000,4,0 days 00:01:32.559000,50,,,0 days 00:00:31.317000,0 days 00:00:35.422000,0 days 00:00:25.820000,0 days 02:20:00.421000,0 days 02:20:35.843000,0 days 02:21:01.663000,210.0,186.0,267.0,303.0,False,HARD,46.0,True,2,0 days 02:19:29.104000,McLaren,NOR,1,True,2023-05-07 20:50:30.362,5,Miami Grand Prix
0 days 02:22:35.168000,4,0 days 00:01:33.505000,51,,,0 days 00:00:31.837000,0 days 00:00:35.572000,0 days 00:00:26.096000,0 days 02:21:33.500000,0 days 02:22:09.072000,0 days 02:22:35.168000,212.0,185.0,269.0,306.0,False,HARD,47.0,True,2,0 days 02:21:01.663000,McLaren,NOR,1,True,2023-05-07 20:52:02.921,5,Miami Grand Prix
0 days 02:24:08.402000,4,0 days 00:01:33.234000,52,,,0 days 00:00:31.509000,0 days 00:00:35.564000,0 days 00:00:26.161000,0 days 02:23:06.677000,0 days 02:23:42.241000,0 days 02:24:08.402000,211.0,186.0,276.0,298.0,False,HARD,48.0,True,2,0 days 02:22:35.168000,McLaren,NOR,1,True,2023-05-07 20:53:36.426,5,Miami Grand Prix
0 days 02:25:41.475000,4,0 days 00:01:33.073000,53,,,0 days 00:00:31.324000,0 days 00:00:35.604000,0 days 00:00:26.145000,0 days 02:24:39.726000,0 days 02:25:15.330000,0 days 02:25:41.475000,213.0,185.0,275.0,308.0,False,HARD,49.0,True,2,0 days 02:24:08.402000,McLaren,NOR,1,True,2023-05-07 20:55:09.660,5,Miami Grand Prix
0 days 02:27:14.420000,4,0 days 00:01:32.945000,54,,,0 days 00:00:31.536000,0 days 00:00:35.402000,0 days 00:00:26.007000,0 days 02:26:13.011000,0 days 02:26:48.413000,0 days 02:27:14.420000,212.0,185.0,276.0,308.0,False,HARD,50.0,True,2,0 days 02:25:41.475000,McLaren,NOR,1,True,2023-05-07 20:56:42.733,5,Miami Grand Prix
0 days 02:28:47.115000,4,0 days 00:01:32.695000,55,,,0 days 00:00:31.446000,0 days 00:00:35.256000,0 days 00:00:25.993000,0 days 02:27:45.866000,0 days 02:28:21.122000,0 days 02:28:47.115000,,187.0,275.0,306.0,False,HARD,51.0,True,2,0 days 02:27:14.420000,McLaren,NOR,1,True,2023-05-07 20:58:15.678,5,Miami Grand Prix
0 days 02:30:19.685000,4,0 days 00:01:32.570000,56,,,0 days 00:00:31.275000,0 days 00:00:35.300000,0 days 00:00:25.995000,0 days 02:29:18.390000,0 days 02:29:53.690000,0 days 02:30:19.685000,215.0,187.0,276.0,310.0,False,HARD,52.0,True,2,0 days 02:28:47.115000,McLaren,NOR,1,True,2023-05-07 20:59:48.373,5,Miami Grand Prix
0 days 02:31:52.524000,4,0 days 00:01:32.839000,57,,,0 days 00:00:31.281000,0 days 00:00:35.221000,0 days 00:00:26.337000,0 days 02:30:50.966000,0 days 02:31:26.187000,0 days 02:31:52.524000,210.0,187.0,277.0,278.0,False,HARD,53.0,True,2,0 days 02:30:19.685000,McLaren,NOR,1,True,2023-05-07 21:01:20.943,5,Miami Grand Prix
0 days 01:04:34.743000,21,,1,0 days 00:13:51.068000,,,0 days 00:00:38.949000,0 days 00:00:26.677000,,0 days 01:04:08.128000,0 days 01:04:34.830000,201.0,179.0,272.0,298.0,False,MEDIUM,1.0,True,1,0 days 01:02:46.300000,AlphaTauri,DEV,1,False,2023-05-07 19:33:47.558,5,Miami Grand Prix
0 days 01:06:10.472000,21,0 days 00:01:35.729000,2,,,0 days 00:00:33.081000,0 days 00:00:36.202000,0 days 00:00:26.446000,0 days 01:05:07.824000,0 days 01:05:44.026000,0 days 01:06:10.472000,212.0,183.0,272.0,304.0,False,MEDIUM,2.0,True,1,0 days 01:04:34.743000,AlphaTauri,DEV,1,True,2023-05-07 19:35:36.001,5,Miami Grand Prix
0 days 01:07:45.142000,21,0 days 00:01:34.670000,3,,,0 days 00:00:32.673000,0 days 00:00:35.776000,0 days 00:00:26.221000,0 days 01:06:43.145000,0 days 01:07:18.921000,0 days 01:07:45.142000,213.0,185.0,272.0,314.0,False,MEDIUM,3.0,True,1,0 days 01:06:10.472000,AlphaTauri,DEV,1,True,2023-05-07 19:37:11.730,5,Miami Grand Prix
0 days 01:09:19.268000,21,0 days 00:01:34.126000,4,,,0 days 00:00:32.322000,0 days 00:00:35.744000,0 days 00:00:26.060000,0 days 01:08:17.464000,0 days 01:08:53.208000,0 days 01:09:19.268000,209.0,185.0,271.0,318.0,False,MEDIUM,4.0,True,1,0 days 01:07:45.142000,AlphaTauri,DEV,1,True,2023-05-07 19:38:46.400,5,Miami Grand Prix
0 days 01:10:53.582000,21,0 days 00:01:34.314000,5,,,0 days 00:00:32.490000,0 days 00:00:35.568000,0 days 00:00:26.256000,0 days 01:09:51.758000,0 days 01:10:27.326000,0 days 01:10:53.582000,211.0,184.0,273.0,312.0,False,MEDIUM,5.0,True,1,0 days 01:09:19.268000,AlphaTauri,DEV,1,True,2023-05-07 19:40:20.526,5,Miami Grand Prix
0 days 01:12:27.817000,21,0 days 00:01:34.235000,6,,,0 days 00:00:32.394000,0 days 00:00:35.642000,0 days 00:00:26.199000,0 days 01:11:25.976000,0 days 01:12:01.618000,0 days 01:12:27.817000,210.0,184.0,270.0,312.0,False,MEDIUM,6.0,True,1,0 days 01:10:53.582000,AlphaTauri,DEV,1,True,2023-05-07 19:41:54.840,5,Miami Grand Prix
0 days 01:14:01.859000,21,0 days 00:01:34.042000,7,,,0 days 00:00:32.110000,0 days 00:00:35.690000,0 days 00:00:26.242000,0 days 01:12:59.927000,0 days 01:13:35.617000,0 days 01:14:01.859000,211.0,184.0,272.0,312.0,False,MEDIUM,7.0,True,1,0 days 01:12:27.817000,AlphaTauri,DEV,1,True,2023-05-07 19:43:29.075,5,Miami Grand Prix
0 days 01:15:35.715000,21,0 days 00:01:33.856000,8,,,0 days 00:00:32.120000,0 days 00:00:35.572000,0 days 00:00:26.164000,0 days 01:14:33.979000,0 days 01:15:09.551000,0 days 01:15:35.715000,212.0,186.0,273.0,310.0,False,MEDIUM,8.0,True,1,0 days 01:14:01.859000,AlphaTauri,DEV,1,True,2023-05-07 19:45:03.117,5,Miami Grand Prix
0 days 01:17:09.979000,21,0 days 00:01:34.264000,9,,,0 days 00:00:32.207000,0 days 00:00:35.748000,0 days 00:00:26.309000,0 days 01:16:07.922000,0 days 01:16:43.670000,0 days 01:17:09.979000,,183.0,272.0,310.0,False,MEDIUM,9.0,True,1,0 days 01:15:35.715000,AlphaTauri,DEV,1,True,2023-05-07 19:46:36.973,5,Miami Grand Prix
0 days 01:18:43.968000,21,0 days 00:01:33.989000,10,,,0 days 00:00:32.081000,0 days 00:00:35.640000,0 days 00:00:26.268000,0 days 01:17:42.060000,0 days 01:18:17.700000,0 days 01:18:43.968000,210.0,184.0,272.0,310.0,False,MEDIUM,10.0,True,1,0 days 01:17:09.979000,AlphaTauri,DEV,1,True,2023-05-07 19:48:11.237,5,Miami Grand Prix
0 days 01:20:17.766000,21,0 days 00:01:33.798000,11,,,0 days 00:00:32.128000,0 days 00:00:35.626000,0 days 00:00:26.044000,0 days 01:19:16.096000,0 days 01:19:51.722000,0 days 01:20:17.766000,212.0,184.0,272.0,313.0,False,MEDIUM,11.0,True,1,0 days 01:18:43.968000,AlphaTauri,DEV,1,True,2023-05-07 19:49:45.226,5,Miami Grand Prix
0 days 01:21:51.627000,21,0 days 00:01:33.861000,12,,,0 days 00:00:32.046000,0 days 00:00:35.639000,0 days 00:00:26.176000,0 days 01:20:49.812000,0 days 01:21:25.451000,0 days 01:21:51.627000,213.0,184.0,273.0,312.0,False,MEDIUM,12.0,True,1,0 days 01:20:17.766000,AlphaTauri,DEV,1,True,2023-05-07 19:51:19.024,5,Miami Grand Prix
0 days 01:23:25.381000,21,0 days 00:01:33.754000,13,,,0 days 00:00:31.965000,0 days 00:00:35.616000,0 days 00:00:26.173000,0 days 01:22:23.592000,0 days 01:22:59.208000,0 days 01:23:25.381000,211.0,184.0,269.0,311.0,False,MEDIUM,13.0,True,1,0 days 01:21:51.627000,AlphaTauri,DEV,1,True,2023-05-07 19:52:52.885,5,Miami Grand Prix
0 days 01:24:59.376000,21,0 days 00:01:33.995000,14,,,0 days 00:00:32.094000,0 days 00:00:35.685000,0 days 00:00:26.216000,0 days 01:23:57.475000,0 days 01:24:33.160000,0 days 01:24:59.376000,212.0,184.0,270.0,311.0,False,MEDIUM,14.0,True,1,0 days 01:23:25.381000,AlphaTauri,DEV,1,True,2023-05-07 19:54:26.639,5,Miami Grand Prix
0 days 01:26:38.184000,21,0 days 00:01:38.808000,15,,0 days 01:26:32.737000,0 days 00:00:31.906000,0 days 00:00:35.702000,0 days 00:00:31.200000,0 days 01:25:31.282000,0 days 01:26:06.984000,0 days 01:26:38.184000,211.0,185.0,,313.0,False,MEDIUM,15.0,True,1,0 days 01:24:59.376000,AlphaTauri,DEV,1,False,2023-05-07 19:56:00.634,5,Miami Grand Prix
0 days 01:28:28.315000,21,0 days 00:01:50.131000,16,0 days 01:26:56.331000,,0 days 00:00:48.550000,0 days 00:00:35.439000,0 days 00:00:26.142000,0 days 01:27:26.734000,0 days 01:28:02.173000,0 days 01:28:28.315000,213.0,186.0,271.0,307.0,False,HARD,1.0,True,2,0 days 01:26:38.184000,AlphaTauri,DEV,1,False,2023-05-07 19:57:39.442,5,Miami Grand Prix
0 days 01:30:01.194000,21,0 days 00:01:32.879000,17,,,0 days 00:00:31.516000,0 days 00:00:35.256000,0 days 00:00:26.107000,0 days 01:28:59.831000,0 days 01:29:35.087000,0 days 01:30:01.194000,,184.0,269.0,308.0,False,HARD,2.0,True,2,0 days 01:28:28.315000,AlphaTauri,DEV,1,True,2023-05-07 19:59:29.573,5,Miami Grand Prix
0 days 01:31:34.298000,21,0 days 00:01:33.104000,18,,,0 days 00:00:31.632000,0 days 00:00:35.440000,0 days 00:00:26.032000,0 days 01:30:32.826000,0 days 01:31:08.266000,0 days 01:31:34.298000,212.0,184.0,272.0,310.0,False,HARD,3.0,True,2,0 days 01:30:01.194000,AlphaTauri,DEV,1,True,2023-05-07 20:01:02.452,5,Miami Grand Prix
0 days 01:33:07.318000,21,0 days 00:01:33.020000,19,,,0 days 00:00:31.547000,0 days 00:00:35.349000,0 days 00:00:26.124000,0 days 01:32:05.845000,0 days 01:32:41.194000,0 days 01:33:07.318000,213.0,185.0,269.0,312.0,False,HARD,4.0,True,2,0 days 01:31:34.298000,AlphaTauri,DEV,1,True,2023-05-07 20:02:35.556,5,Miami Grand Prix
0 days 01:34:40.336000,21,0 days 00:01:33.018000,20,,,0 days 00:00:31.606000,0 days 00:00:35.313000,0 days 00:00:26.099000,0 days 01:33:38.924000,0 days 01:34:14.237000,0 days 01:34:40.336000,,184.0,270.0,310.0,False,HARD,5.0,True,2,0 days 01:33:07.318000,AlphaTauri,DEV,1,True,2023-05-07 20:04:08.576,5,Miami Grand Prix
0 days 01:36:13.434000,21,0 days 00:01:33.098000,21,,,0 days 00:00:31.646000,0 days 00:00:35.374000,0 days 00:00:26.078000,0 days 01:35:11.982000,0 days 01:35:47.356000,0 days 01:36:13.434000,,183.0,272.0,310.0,False,HARD,6.0,True,2,0 days 01:34:40.336000,AlphaTauri,DEV,1,True,2023-05-07 20:05:41.594,5,Miami Grand Prix
0 days 01:37:46.300000,21,0 days 00:01:32.866000,22,,,0 days 00:00:31.541000,0 days 00:00:35.276000,0 days 00:00:26.049000,0 days 01:36:44.975000,0 days 01:37:20.251000,0 days 01:37:46.300000,212.0,185.0,273.0,311.0,False,HARD,7.0,True,2,0 days 01:36:13.434000,AlphaTauri,DEV,1,True,2023-05-07 20:07:14.692,5,Miami Grand Prix
0 days 01:39:19.454000,21,0 days 00:01:33.154000,23,,,0 days 00:00:31.574000,0 days 00:00:35.488000,0 days 00:00:26.092000,0 days 01:38:17.874000,0 days 01:38:53.362000,0 days 01:39:19.454000,,186.0,273.0,311.0,False,HARD,8.0,True,2,0 days 01:37:46.300000,AlphaTauri,DEV,1,True,2023-05-07 20:08:47.558,5,Miami Grand Prix
0 days 01:40:52.626000,21,,24,,,0 days 00:00:31.570000,0 days 00:00:35.411000,0 days 00:00:26.173000,0 days 01:39:51.088000,0 days 01:40:26.525000,0 days 01:40:52.759000,,186.0,275.0,313.0,False,HARD,9.0,True,2,0 days 01:39:19.454000,AlphaTauri,DEV,1,False,2023-05-07 20:10:20.712,5,Miami Grand Prix
0 days 01:42:26.211000,21,0 days 00:01:33.585000,25,,,0 days 00:00:31.844000,0 days 00:00:35.580000,0 days 00:00:26.161000,0 days 01:41:24.470000,0 days 01:42:00.050000,0 days 01:42:26.211000,,187.0,273.0,313.0,False,HARD,10.0,True,2,0 days 01:40:52.626000,AlphaTauri,DEV,1,True,2023-05-07 20:11:53.884,5,Miami Grand Prix
0 days 01:44:00.034000,21,0 days 00:01:33.823000,26,,,0 days 00:00:32.056000,0 days 00:00:35.634000,0 days 00:00:26.133000,0 days 01:42:58.267000,0 days 01:43:33.901000,0 days 01:44:00.034000,210.0,185.0,277.0,309.0,False,HARD,11.0,True,2,0 days 01:42:26.211000,AlphaTauri,DEV,1,True,2023-05-07 20:13:27.469,5,Miami Grand Prix
0 days 01:45:33.896000,21,0 days 00:01:33.862000,27,,,0 days 00:00:32.325000,0 days 00:00:35.626000,0 days 00:00:25.911000,0 days 01:44:32.359000,0 days 01:45:07.985000,0 days 01:45:33.896000,211.0,185.0,281.0,315.0,False,HARD,12.0,True,2,0 days 01:44:00.034000,AlphaTauri,DEV,1,True,2023-05-07 20:15:01.292,5,Miami Grand Prix
0 days 01:47:08.269000,21,0 days 00:01:34.373000,28,,,0 days 00:00:32.722000,0 days 00:00:35.559000,0 days 00:00:26.092000,0 days 01:46:06.618000,0 days 01:46:42.177000,0 days 01:47:08.269000,212.0,186.0,276.0,321.0,False,HARD,13.0,True,2,0 days 01:45:33.896000,AlphaTauri,DEV,1,True,2023-05-07 20:16:35.154,5,Miami Grand Prix
0 days 01:48:42.715000,21,0 days 00:01:34.446000,29,,,0 days 00:00:32.969000,0 days 00:00:35.505000,0 days 00:00:25.972000,0 days 01:47:41.238000,0 days 01:48:16.743000,0 days 01:48:42.715000,213.0,184.0,277.0,321.0,False,HARD,14.0,True,2,0 days 01:47:08.269000,AlphaTauri,DEV,1,True,2023-05-07 20:18:09.527,5,Miami Grand Prix
0 days 01:50:16.820000,21,0 days 00:01:34.105000,30,,,0 days 00:00:32.661000,0 days 00:00:35.371000,0 days 00:00:26.073000,0 days 01:49:15.376000,0 days 01:49:50.747000,0 days 01:50:16.820000,,187.0,273.0,310.0,False,HARD,15.0,True,2,0 days 01:48:42.715000,AlphaTauri,DEV,1,True,2023-05-07 20:19:43.973,5,Miami Grand Prix
0 days 01:51:49.768000,21,0 days 00:01:32.948000,31,,,0 days 00:00:31.588000,0 days 00:00:35.335000,0 days 00:00:26.025000,0 days 01:50:48.408000,0 days 01:51:23.743000,0 days 01:51:49.768000,211.0,185.0,272.0,308.0,False,HARD,16.0,True,2,0 days 01:50:16.820000,AlphaTauri,DEV,1,True,2023-05-07 20:21:18.078,5,Miami Grand Prix
0 days 01:53:22.524000,21,0 days 00:01:32.756000,32,,,0 days 00:00:31.565000,0 days 00:00:35.125000,0 days 00:00:26.066000,0 days 01:52:21.333000,0 days 01:52:56.458000,0 days 01:53:22.524000,213.0,185.0,272.0,314.0,False,HARD,17.0,True,2,0 days 01:51:49.768000,AlphaTauri,DEV,1,True,2023-05-07 20:22:51.026,5,Miami Grand Prix
0 days 01:54:55.378000,21,0 days 00:01:32.854000,33,,,0 days 00:00:31.621000,0 days 00:00:35.226000,0 days 00:00:26.007000,0 days 01:53:54.145000,0 days 01:54:29.371000,0 days 01:54:55.378000,212.0,186.0,273.0,312.0,False,HARD,18.0,True,2,0 days 01:53:22.524000,AlphaTauri,DEV,1,True,2023-05-07 20:24:23.782,5,Miami Grand Prix
0 days 01:56:28.102000,21,0 days 00:01:32.724000,34,,,0 days 00:00:31.431000,0 days 00:00:35.235000,0 days 00:00:26.058000,0 days 01:55:26.809000,0 days 01:56:02.044000,0 days 01:56:28.102000,,185.0,273.0,311.0,False,HARD,19.0,True,2,0 days 01:54:55.378000,AlphaTauri,DEV,1,True,2023-05-07 20:25:56.636,5,Miami Grand Prix
