Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName
0 days 01:12:57.726000,SAI,55,,1.0,1.0,,,,,,,,,,,,,False,INTERMEDIATE,1.0,True,Williams,0 days 01:11:00.355000,,124,,False,,True,False,1,Australian Grand Prix
0 days 01:12:57.726000,HAD,6,,1.0,1.0,,,,,,,,,,,,,False,INTERMEDIATE,1.0,True,Racing Bulls,0 days 01:11:00.355000,,124,,False,,True,False,1,Australian Grand Prix
0 days 01:13:05.317000,RUS,63,,1.0,1.0,,,,0 days 00:00:21.030000,0 days 00:00:58.930000,,0 days 01:12:06.448000,0 days 01:13:05.444000,241.0,297.0,270.0,207.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 01:11:00.355000,,124,7.0,False,,False,False,1,Australian Grand Prix
0 days 01:15:53.439000,RUS,63,,2.0,1.0,,0 days 01:15:41.818000,0 days 00:00:57.443000,0 days 00:00:36.070000,0 days 00:01:14.613000,0 days 01:14:02.911000,0 days 01:14:38.887000,0 days 01:15:53.515000,65.0,219.0,,181.0,False,INTERMEDIATE,2.0,True,Mercedes,0 days 01:13:05.317000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:18:35.888000,RUS,63,,3.0,2.0,0 days 01:15:55.644000,0 days 01:18:23.749000,0 days 00:00:55.842000,0 days 00:00:33.693000,0 days 00:01:12.902000,0 days 01:16:49.373000,0 days 01:17:23.070000,0 days 01:18:35.949000,54.0,223.0,,148.0,False,INTERMEDIATE,3.0,False,Mercedes,0 days 01:15:53.439000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:21:12.306000,RUS,63,,4.0,3.0,0 days 01:18:37.950000,0 days 01:21:00.668000,0 days 00:00:53.578000,0 days 00:00:32.777000,0 days 00:01:10.152000,0 days 01:19:29.479000,0 days 01:20:02.215000,0 days 01:21:12.491000,95.0,223.0,,169.0,False,INTERMEDIATE,4.0,False,Mercedes,0 days 01:18:35.888000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:23:34.018000,RUS,63,0 days 00:02:21.712000,5.0,4.0,0 days 01:21:14.431000,,0 days 00:00:51.373000,0 days 00:00:31.913000,0 days 00:00:58.426000,0 days 01:22:03.740000,0 days 01:22:35.653000,0 days 01:23:34.079000,88.0,226.0,250.0,185.0,False,INTERMEDIATE,5.0,False,Mercedes,0 days 01:21:12.306000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:25:53.503000,RUS,63,0 days 00:02:19.485000,6.0,4.0,,,0 days 00:00:47.746000,0 days 00:00:33.735000,0 days 00:00:58.004000,0 days 01:24:21.825000,0 days 01:24:55.560000,0 days 01:25:53.564000,124.0,180.0,157.0,114.0,True,INTERMEDIATE,6.0,False,Mercedes,0 days 01:23:34.018000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:28:08.187000,RUS,63,0 days 00:02:14.684000,7.0,4.0,,,0 days 00:00:45.565000,0 days 00:00:31.759000,0 days 00:00:57.360000,0 days 01:26:39.129000,0 days 01:27:10.888000,0 days 01:28:08.248000,155.0,207.0,276.0,234.0,True,INTERMEDIATE,7.0,False,Mercedes,0 days 01:25:53.503000,,41,4.0,False,,False,False,1,Australian Grand Prix
0 days 01:29:46.011000,RUS,63,0 days 00:01:37.824000,8.0,4.0,,,0 days 00:00:35.549000,0 days 00:00:20.248000,0 days 00:00:42.027000,0 days 01:28:43.797000,0 days 01:29:04.045000,0 days 01:29:46.072000,256.0,303.0,280.0,251.0,True,INTERMEDIATE,8.0,False,Mercedes,0 days 01:28:08.187000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:31:20.884000,RUS,63,0 days 00:01:34.873000,9.0,4.0,,,0 days 00:00:34.074000,0 days 00:00:19.847000,0 days 00:00:40.952000,0 days 01:30:20.146000,0 days 01:30:39.993000,0 days 01:31:20.945000,259.0,302.0,281.0,269.0,True,INTERMEDIATE,9.0,False,Mercedes,0 days 01:29:46.011000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:32:54.471000,RUS,63,0 days 00:01:33.587000,10.0,4.0,,,0 days 00:00:33.442000,0 days 00:00:19.662000,0 days 00:00:40.483000,0 days 01:31:54.387000,0 days 01:32:14.049000,0 days 01:32:54.532000,261.0,300.0,281.0,276.0,True,INTERMEDIATE,10.0,False,Mercedes,0 days 01:31:20.884000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:34:27.818000,RUS,63,0 days 00:01:33.347000,11.0,4.0,,,0 days 00:00:33.297000,0 days 00:00:19.554000,0 days 00:00:40.496000,0 days 01:33:27.829000,0 days 01:33:47.383000,0 days 01:34:27.879000,263.0,299.0,281.0,281.0,True,INTERMEDIATE,11.0,False,Mercedes,0 days 01:32:54.471000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:36:00.621000,RUS,63,0 days 00:01:32.803000,12.0,4.0,,,0 days 00:00:33.269000,0 days 00:00:19.534000,0 days 00:00:40,0 days 01:35:01.148000,0 days 01:35:20.682000,0 days 01:36:00.682000,,301.0,283.0,278.0,True,INTERMEDIATE,12.0,False,Mercedes,0 days 01:34:27.818000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:37:32.985000,RUS,63,0 days 00:01:32.364000,13.0,4.0,,,0 days 00:00:33.147000,0 days 00:00:19.431000,0 days 00:00:39.786000,0 days 01:36:33.829000,0 days 01:36:53.260000,0 days 01:37:33.046000,262.0,301.0,282.0,286.0,True,INTERMEDIATE,13.0,False,Mercedes,0 days 01:36:00.621000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:39:04.841000,RUS,63,0 days 00:01:31.856000,14.0,4.0,,,0 days 00:00:32.788000,0 days 00:00:19.377000,0 days 00:00:39.691000,0 days 01:38:05.834000,0 days 01:38:25.211000,0 days 01:39:04.902000,263.0,301.0,282.0,284.0,True,INTERMEDIATE,14.0,False,Mercedes,0 days 01:37:32.985000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:40:36.726000,RUS,63,0 days 00:01:31.885000,15.0,4.0,,,0 days 00:00:32.609000,0 days 00:00:19.336000,0 days 00:00:39.940000,0 days 01:39:37.511000,0 days 01:39:56.847000,0 days 01:40:36.787000,265.0,299.0,283.0,281.0,False,INTERMEDIATE,15.0,False,Mercedes,0 days 01:39:04.841000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:42:08.465000,RUS,63,0 days 00:01:31.739000,16.0,4.0,,,0 days 00:00:32.718000,0 days 00:00:19.364000,0 days 00:00:39.657000,0 days 01:41:09.505000,0 days 01:41:28.869000,0 days 01:42:08.526000,264.0,300.0,283.0,288.0,True,INTERMEDIATE,16.0,False,Mercedes,0 days 01:40:36.726000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:43:40.062000,RUS,63,0 days 00:01:31.597000,17.0,4.0,,,0 days 00:00:32.426000,0 days 00:00:19.226000,0 days 00:00:39.945000,0 days 01:42:40.952000,0 days 01:43:00.178000,0 days 01:43:40.123000,267.0,302.0,283.0,284.0,True,INTERMEDIATE,17.0,False,Mercedes,0 days 01:42:08.465000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:45:11.802000,RUS,63,0 days 00:01:31.740000,18.0,4.0,,,0 days 00:00:32.524000,0 days 00:00:19.143000,0 days 00:00:40.073000,0 days 01:44:12.647000,0 days 01:44:31.790000,0 days 01:45:11.863000,268.0,301.0,283.0,279.0,False,INTERMEDIATE,18.0,False,Mercedes,0 days 01:43:40.062000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:46:43.991000,RUS,63,0 days 00:01:32.189000,19.0,4.0,,,0 days 00:00:32.910000,0 days 00:00:19.139000,0 days 00:00:40.140000,0 days 01:45:44.773000,0 days 01:46:03.912000,0 days 01:46:44.052000,266.0,302.0,282.0,277.0,False,INTERMEDIATE,19.0,False,Mercedes,0 days 01:45:11.802000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:48:15.306000,RUS,63,0 days 00:01:31.315000,20.0,4.0,,,0 days 00:00:32.420000,0 days 00:00:19.147000,0 days 00:00:39.748000,0 days 01:47:16.472000,0 days 01:47:35.619000,0 days 01:48:15.367000,,302.0,284.0,281.0,True,INTERMEDIATE,20.0,False,Mercedes,0 days 01:46:43.991000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:49:46.433000,RUS,63,0 days 00:01:31.127000,21.0,4.0,,,0 days 00:00:32.447000,0 days 00:00:19.026000,0 days 00:00:39.654000,0 days 01:48:47.814000,0 days 01:49:06.840000,0 days 01:49:46.494000,269.0,301.0,283.0,276.0,True,INTERMEDIATE,21.0,False,Mercedes,0 days 01:48:15.306000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:51:17.462000,RUS,63,0 days 00:01:31.029000,22.0,4.0,,,0 days 00:00:32.528000,0 days 00:00:19.123000,0 days 00:00:39.378000,0 days 01:50:19.022000,0 days 01:50:38.145000,0 days 01:51:17.523000,267.0,302.0,285.0,277.0,True,INTERMEDIATE,22.0,False,Mercedes,0 days 01:49:46.433000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:52:48.437000,RUS,63,0 days 00:01:30.975000,23.0,4.0,,,0 days 00:00:32.370000,0 days 00:00:19.106000,0 days 00:00:39.499000,0 days 01:51:49.893000,0 days 01:52:08.999000,0 days 01:52:48.498000,268.0,303.0,284.0,288.0,True,INTERMEDIATE,23.0,False,Mercedes,0 days 01:51:17.462000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:54:19.110000,RUS,63,0 days 00:01:30.673000,24.0,4.0,,,0 days 00:00:32.023000,0 days 00:00:19.104000,0 days 00:00:39.546000,0 days 01:53:20.521000,0 days 01:53:39.625000,0 days 01:54:19.171000,270.0,302.0,285.0,279.0,True,INTERMEDIATE,24.0,False,Mercedes,0 days 01:52:48.437000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:55:49.598000,RUS,63,0 days 00:01:30.488000,25.0,4.0,,,0 days 00:00:32.021000,0 days 00:00:19.014000,0 days 00:00:39.453000,0 days 01:54:51.192000,0 days 01:55:10.206000,0 days 01:55:49.659000,269.0,303.0,285.0,291.0,True,INTERMEDIATE,25.0,False,Mercedes,0 days 01:54:19.110000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:57:19.709000,RUS,63,0 days 00:01:30.111000,26.0,4.0,,,0 days 00:00:31.996000,0 days 00:00:18.996000,0 days 00:00:39.119000,0 days 01:56:21.655000,0 days 01:56:40.651000,0 days 01:57:19.770000,270.0,303.0,286.0,286.0,True,INTERMEDIATE,26.0,False,Mercedes,0 days 01:55:49.598000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 01:58:49.572000,RUS,63,0 days 00:01:29.863000,27.0,4.0,,,0 days 00:00:31.797000,0 days 00:00:18.898000,0 days 00:00:39.168000,0 days 01:57:51.567000,0 days 01:58:10.465000,0 days 01:58:49.633000,265.0,299.0,285.0,283.0,True,INTERMEDIATE,27.0,False,Mercedes,0 days 01:57:19.709000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:00:19.268000,RUS,63,0 days 00:01:29.696000,28.0,4.0,,,0 days 00:00:31.673000,0 days 00:00:18.841000,0 days 00:00:39.182000,0 days 01:59:21.306000,0 days 01:59:40.147000,0 days 02:00:19.329000,267.0,296.0,287.0,287.0,True,INTERMEDIATE,28.0,False,Mercedes,0 days 01:58:49.572000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:01:48.756000,RUS,63,0 days 00:01:29.488000,29.0,4.0,,,0 days 00:00:31.568000,0 days 00:00:18.860000,0 days 00:00:39.060000,0 days 02:00:50.897000,0 days 02:01:09.757000,0 days 02:01:48.817000,,298.0,284.0,292.0,True,INTERMEDIATE,29.0,False,Mercedes,0 days 02:00:19.268000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:03:18.545000,RUS,63,0 days 00:01:29.789000,30.0,4.0,,,0 days 00:00:31.712000,0 days 00:00:18.860000,0 days 00:00:39.217000,0 days 02:02:20.529000,0 days 02:02:39.389000,0 days 02:03:18.606000,,296.0,285.0,284.0,False,INTERMEDIATE,30.0,False,Mercedes,0 days 02:01:48.756000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:04:47.586000,RUS,63,0 days 00:01:29.041000,31.0,4.0,,,0 days 00:00:31.561000,0 days 00:00:18.875000,0 days 00:00:38.605000,0 days 02:03:50.167000,0 days 02:04:09.042000,0 days 02:04:47.647000,266.0,298.0,284.0,290.0,True,INTERMEDIATE,31.0,False,Mercedes,0 days 02:03:18.545000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:06:16.947000,RUS,63,0 days 00:01:29.361000,32.0,4.0,,,0 days 00:00:31.492000,0 days 00:00:18.922000,0 days 00:00:38.947000,0 days 02:05:19.139000,0 days 02:05:38.061000,0 days 02:06:17.008000,271.0,298.0,285.0,292.0,False,INTERMEDIATE,32.0,False,Mercedes,0 days 02:04:47.586000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:07:47.500000,RUS,63,0 days 00:01:30.553000,33.0,4.0,,,0 days 00:00:32.067000,0 days 00:00:19.118000,0 days 00:00:39.368000,0 days 02:06:49.075000,0 days 02:07:08.193000,0 days 02:07:47.561000,268.0,301.0,285.0,283.0,False,INTERMEDIATE,33.0,False,Mercedes,0 days 02:06:16.947000,,124,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:10:03.018000,RUS,63,0 days 00:02:15.518000,34.0,4.0,,0 days 02:09:45.950000,0 days 00:00:42.826000,0 days 00:00:28.443000,0 days 00:01:04.249000,0 days 02:08:30.387000,0 days 02:08:58.830000,0 days 02:10:03.079000,193.0,286.0,,121.0,False,INTERMEDIATE,34.0,False,Mercedes,0 days 02:07:47.500000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:12:08.999000,RUS,63,0 days 00:02:05.981000,35.0,5.0,0 days 02:10:05.197000,,0 days 00:00:49.054000,0 days 00:00:30.229000,0 days 00:00:46.698000,0 days 02:10:52.133000,0 days 02:11:22.362000,0 days 02:12:09.060000,200.0,295.0,278.0,159.0,False,HARD,1.0,True,Mercedes,0 days 02:10:03.018000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:13:53.905000,RUS,63,0 days 00:01:44.906000,36.0,5.0,,,0 days 00:00:34.859000,0 days 00:00:28.574000,0 days 00:00:41.473000,0 days 02:12:43.919000,0 days 02:13:12.493000,0 days 02:13:53.966000,259.0,296.0,284.0,255.0,False,HARD,2.0,True,Mercedes,0 days 02:12:08.999000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:16:26.211000,RUS,63,,37.0,5.0,,,0 days 00:00:36.791000,0 days 00:00:40.841000,0 days 00:01:14.707000,0 days 02:14:30.881000,0 days 02:15:11.719000,0 days 02:16:26.347000,94.0,111.0,200.0,278.0,False,HARD,3.0,True,Mercedes,0 days 02:13:53.905000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:18:44.483000,RUS,63,0 days 00:02:18.272000,38.0,5.0,,,0 days 00:00:40.496000,0 days 00:00:41.465000,0 days 00:00:56.311000,0 days 02:17:06.768000,0 days 02:17:48.233000,0 days 02:18:44.544000,95.0,135.0,254.0,231.0,False,HARD,4.0,True,Mercedes,0 days 02:16:26.211000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:20:57.267000,RUS,63,0 days 00:02:12.784000,39.0,5.0,,,0 days 00:00:42.704000,0 days 00:00:35.771000,0 days 00:00:54.309000,0 days 02:19:27.248000,0 days 02:20:03.019000,0 days 02:20:57.328000,101.0,183.0,252.0,209.0,False,HARD,5.0,True,Mercedes,0 days 02:18:44.483000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:23:08.635000,RUS,63,0 days 00:02:11.368000,40.0,5.0,,,0 days 00:00:43.127000,0 days 00:00:34.370000,0 days 00:00:53.871000,0 days 02:21:40.455000,0 days 02:22:14.825000,0 days 02:23:08.696000,158.0,130.0,256.0,239.0,False,HARD,6.0,True,Mercedes,0 days 02:20:57.267000,,4,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:25:19.849000,RUS,63,0 days 00:02:11.214000,41.0,5.0,,,0 days 00:00:44.501000,0 days 00:00:29.287000,0 days 00:00:57.426000,0 days 02:23:53.197000,0 days 02:24:22.484000,0 days 02:25:19.910000,194.0,196.0,288.0,156.0,False,HARD,7.0,True,Mercedes,0 days 02:23:08.635000,,41,4.0,False,,False,False,1,Australian Grand Prix
0 days 02:26:46.088000,RUS,63,0 days 00:01:26.239000,42.0,5.0,,,0 days 00:00:30.615000,0 days 00:00:18.828000,0 days 00:00:36.796000,0 days 02:25:50.525000,0 days 02:26:09.353000,0 days 02:26:46.149000,273.0,302.0,291.0,289.0,True,HARD,8.0,True,Mercedes,0 days 02:25:19.849000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:28:11.153000,RUS,63,0 days 00:01:25.065000,43.0,5.0,,,0 days 00:00:29.511000,0 days 00:00:18.617000,0 days 00:00:36.937000,0 days 02:27:15.660000,0 days 02:27:34.277000,0 days 02:28:11.214000,275.0,291.0,293.0,298.0,True,HARD,9.0,True,Mercedes,0 days 02:26:46.088000,,1,4.0,False,,False,True,1,Australian Grand Prix
0 days 02:29:57.391000,RUS,63,0 days 00:01:46.238000,44.0,5.0,,0 days 02:29:40.154000,0 days 00:00:29.685000,0 days 00:00:18.585000,0 days 00:00:57.968000,0 days 02:28:40.899000,0 days 02:28:59.484000,0 days 02:29:57.452000,274.0,287.0,,304.0,False,HARD,10.0,True,Mercedes,0 days 02:28:11.153000,,12,8.0,False,,False,False,1,Australian Grand Prix
0 days 02:31:33.721000,RUS,63,0 days 00:01:36.330000,45.0,6.0,0 days 02:29:59.594000,,0 days 00:00:37.662000,0 days 00:00:18.989000,0 days 00:00:39.679000,0 days 02:30:35.114000,0 days 02:30:54.103000,0 days 02:31:33.782000,266.0,284.0,291.0,224.0,False,INTERMEDIATE,1.0,True,Mercedes,0 days 02:29:57.391000,,21,8.0,False,,False,False,1,Australian Grand Prix
0 days 02:33:05.591000,RUS,63,0 days 00:01:31.870000,46.0,6.0,,,0 days 00:00:31.808000,0 days 00:00:18.881000,0 days 00:00:41.181000,0 days 02:32:05.590000,0 days 02:32:24.471000,0 days 02:33:05.652000,265.0,292.0,290.0,292.0,False,INTERMEDIATE,2.0,True,Mercedes,0 days 02:31:33.721000,,1,6.0,False,,False,True,1,Australian Grand Prix
0 days 02:35:08.030000,RUS,63,0 days 00:02:02.439000,47.0,6.0,,,0 days 00:00:35.488000,0 days 00:00:31.352000,0 days 00:00:55.599000,0 days 02:33:41.140000,0 days 02:34:12.492000,0 days 02:35:08.091000,252.0,213.0,271.0,276.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 02:33:05.591000,,124,3.0,False,,False,False,1,Australian Grand Prix
0 days 02:37:11.159000,RUS,63,0 days 00:02:03.129000,48.0,6.0,,,0 days 00:00:40.318000,0 days 00:00:24.087000,0 days 00:00:58.724000,0 days 02:35:48.409000,0 days 02:36:12.496000,0 days 02:37:11.220000,255.0,132.0,137.0,163.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 02:35:08.030000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 02:39:35.322000,RUS,63,0 days 00:02:24.163000,49.0,6.0,,,0 days 00:00:52.027000,0 days 00:00:31.920000,0 days 00:01:00.216000,0 days 02:38:03.247000,0 days 02:38:35.167000,0 days 02:39:35.383000,149.0,128.0,266.0,128.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 02:37:11.159000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 02:41:57.627000,RUS,63,0 days 00:02:22.305000,50.0,6.0,,,0 days 00:00:53.048000,0 days 00:00:31.690000,0 days 00:00:57.567000,0 days 02:40:28.431000,0 days 02:41:00.121000,0 days 02:41:57.688000,124.0,222.0,269.0,120.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 02:39:35.322000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 02:44:10.776000,RUS,63,0 days 00:02:13.149000,51.0,6.0,,,0 days 00:00:47.256000,0 days 00:00:29.530000,0 days 00:00:56.363000,0 days 02:42:44.944000,0 days 02:43:14.474000,0 days 02:44:10.837000,201.0,197.0,286.0,162.0,False,INTERMEDIATE,7.0,True,Mercedes,0 days 02:41:57.627000,,41,3.0,False,,False,False,1,Australian Grand Prix
0 days 02:45:45.110000,RUS,63,0 days 00:01:34.334000,52.0,6.0,,,0 days 00:00:33.990000,0 days 00:00:19.388000,0 days 00:00:40.956000,0 days 02:44:44.827000,0 days 02:45:04.215000,0 days 02:45:45.171000,267.0,302.0,289.0,242.0,False,INTERMEDIATE,8.0,True,Mercedes,0 days 02:44:10.776000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 02:47:16.287000,RUS,63,0 days 00:01:31.177000,53.0,6.0,,,0 days 00:00:32.409000,0 days 00:00:19.021000,0 days 00:00:39.747000,0 days 02:46:17.580000,0 days 02:46:36.601000,0 days 02:47:16.348000,272.0,298.0,289.0,272.0,False,INTERMEDIATE,9.0,True,Mercedes,0 days 02:45:45.110000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 02:48:46.697000,RUS,63,0 days 00:01:30.410000,54.0,6.0,,,0 days 00:00:32.048000,0 days 00:00:18.908000,0 days 00:00:39.454000,0 days 02:47:48.396000,0 days 02:48:07.304000,0 days 02:48:46.758000,274.0,299.0,289.0,284.0,False,INTERMEDIATE,10.0,True,Mercedes,0 days 02:47:16.287000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 02:50:16.773000,RUS,63,0 days 00:01:30.076000,55.0,6.0,,,0 days 00:00:31.595000,0 days 00:00:18.924000,0 days 00:00:39.557000,0 days 02:49:18.353000,0 days 02:49:37.277000,0 days 02:50:16.834000,275.0,299.0,289.0,292.0,False,INTERMEDIATE,11.0,True,Mercedes,0 days 02:48:46.697000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 02:51:46.227000,RUS,63,0 days 00:01:29.454000,56.0,6.0,,,0 days 00:00:31.449000,0 days 00:00:18.852000,0 days 00:00:39.153000,0 days 02:50:48.283000,0 days 02:51:07.135000,0 days 02:51:46.288000,274.0,299.0,290.0,278.0,False,INTERMEDIATE,12.0,True,Mercedes,0 days 02:50:16.773000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 02:53:15.344000,RUS,63,0 days 00:01:29.117000,57.0,6.0,,,0 days 00:00:31.356000,0 days 00:00:18.721000,0 days 00:00:39.040000,0 days 02:52:17.644000,0 days 02:52:36.365000,0 days 02:53:15.405000,,300.0,292.0,289.0,False,INTERMEDIATE,13.0,True,Mercedes,0 days 02:51:46.227000,,1,3.0,False,,False,True,1,Australian Grand Prix
0 days 01:12:57.726000,DOO,7,,1.0,1.0,,,,,,,,,,,,,False,INTERMEDIATE,1.0,True,Alpine,0 days 01:11:00.355000,,124,,False,,True,False,1,Australian Grand Prix
0 days 01:13:01.467000,PIA,81,,1.0,1.0,,,,0 days 00:00:20.844000,0 days 00:00:56.056000,,0 days 01:12:05.490000,0 days 01:13:01.556000,244.0,298.0,267.0,226.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:11:00.355000,,124,6.0,False,,False,False,1,Australian Grand Prix
0 days 01:15:50.986000,PIA,81,,2.0,1.0,,0 days 01:15:40.060000,0 days 00:00:58.462000,0 days 00:00:37.621000,0 days 00:01:13.460000,0 days 01:14:00.139000,0 days 01:14:37.662000,0 days 01:15:51.065000,67.0,197.0,,191.0,False,INTERMEDIATE,2.0,True,McLaren,0 days 01:13:01.467000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 01:18:33.336000,PIA,81,,3.0,2.0,0 days 01:15:53.106000,0 days 01:18:21.675000,0 days 00:00:56.776000,0 days 00:00:33.402000,0 days 00:01:12.129000,0 days 01:16:47.888000,0 days 01:17:21.286000,0 days 01:18:33.504000,61.0,233.0,,163.0,False,INTERMEDIATE,3.0,False,McLaren,0 days 01:15:50.986000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 01:21:08.974000,PIA,81,,4.0,3.0,0 days 01:18:35.632000,0 days 01:20:58.263000,0 days 00:00:54.050000,0 days 00:00:33.430000,0 days 00:01:08.245000,0 days 01:19:27.526000,0 days 01:20:00.922000,0 days 01:21:09.117000,96.0,233.0,,160.0,False,INTERMEDIATE,4.0,False,McLaren,0 days 01:18:33.336000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 01:23:32.129000,PIA,81,0 days 00:02:23.155000,5.0,4.0,0 days 01:21:11.064000,,0 days 00:00:53.433000,0 days 00:00:32.176000,0 days 00:00:57.546000,0 days 01:22:02.486000,0 days 01:22:34.662000,0 days 01:23:32.208000,87.0,199.0,252.0,189.0,False,INTERMEDIATE,5.0,False,McLaren,0 days 01:21:08.974000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 01:25:52.002000,PIA,81,0 days 00:02:19.873000,6.0,4.0,,,0 days 00:00:48.116000,0 days 00:00:33.226000,0 days 00:00:58.531000,0 days 01:24:20.324000,0 days 01:24:53.550000,0 days 01:25:52.081000,122.0,178.0,191.0,132.0,True,INTERMEDIATE,6.0,False,McLaren,0 days 01:23:32.129000,,4,3.0,False,,False,False,1,Australian Grand Prix
0 days 01:28:07.571000,PIA,81,0 days 00:02:15.569000,7.0,4.0,,,0 days 00:00:45.770000,0 days 00:00:30.859000,0 days 00:00:58.940000,0 days 01:26:37.851000,0 days 01:27:08.710000,0 days 01:28:07.650000,132.0,221.0,277.0,231.0,True,INTERMEDIATE,7.0,False,McLaren,0 days 01:25:52.002000,,41,3.0,False,,False,False,1,Australian Grand Prix
